카드_고유키,카드회사코드,카드회사명,상품유형,상품코드,상품명,카드등급,후불교통,카드이미지,심의필일자,적재일자
카드_819,367,현대카드,mpoint_emphasis,MBT,M BOOST,,,20240104/cardImage_Y/MBT.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2023-C1h-05746호 (2023.05.25 ~ 2024.05.24),20240104
카드_820,367,현대카드,xseries,X3PE3,X3 BOOST,,,20240104/cardImage_Y/X3PE3.png,준법감시심의필 제 231108-009호 (2023.11.08 ~ 2024.11.07) 여신금융협회 심의필 제 2023-C1h-12384호 (2023.11.08 ~ 2024.11.07),20240104
카드_821,367,현대카드,xseries,XPE3,X2 BOOST,,,20240104/cardImage_Y/XPE3.png,준법감시심의필 제 231108-009호 (2023.11.08 ~ 2024.11.07) 여신금융협회 심의필 제 2023-C1h-12383호 (2023.11.08 ~ 2024.11.07),20240104
카드_822,367,현대카드,xseries,XE3,X BOOST,,,20240104/cardImage_Y/XE3.png,준법감시심의필 제 231108-009호 (2023.11.08 ~ 2024.11.07) 여신금융협회 심의필 제 2023-C1h-12382호 (2023.11.08 ~ 2024.11.07),20240104
카드_823,367,현대카드,z_card,ZF,Z family,,,20240104/cardImage_Y/ZF.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2021-C1h-01254호 (2021.02.17),20240104
카드_824,367,현대카드,z_card,ZW,Z work,,,20240104/cardImage_Y/ZW.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2021-C1h-01253호 (2021.02.17),20240104
카드_825,367,현대카드,z_card,ZO,Z ontact,,,20240104/cardImage_Y/ZO.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2021-C1h-01252호 (2021.02.17),20240104
카드_826,367,현대카드,,MZROE2,ZERO Edition2(포인트형),,,20240104/cardImage_Y/MZROE2.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2023-C1h-11839호(2023.10.25~2024.10.24),20240104
카드_827,367,현대카드,,ZROE2,ZERO Edition2(할인형),,,20240104/cardImage_Y/ZROE2.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2023-C1h-11841(2023.10.25 ~ 2024.10.24),20240104
카드_828,367,현대카드,kia,MRDED2,기아,,,20240104/cardImage_Y/MRDED2.png,준법감시심의필 제231031-022호(2023.10.31) 여신금융협회심의필 제2023-C1h-12067호(2023.11.06),20240104
카드_829,367,현대카드,socar,SCHC,쏘카,,,20240104/cardImage_Y/SCHC.png,준법감시심의필 제 231025-003호(2023.10.25 ~ 2024.10.24) 여신금융협회심의필 제 2023-C1h-12369호(2023.11.13 ~ 2024.11.12),20240104
카드_830,367,현대카드,genesis,HGEHC,제네시스,,,20240104/cardImage_Y/HGEHC.png,준법감시심의필 제231031-022호(2023.10.31) 여신금융협회심의필 제2023-C1h-12066호(2023.11.06),20240104
카드_831,367,현대카드,hyundai,HMHC,현대자동차,,,20240104/cardImage_Y/HMHC.png,준법감시심의필 제231031-022호(2023.10.31) 여신금융협회심의필 제2023-C1h-12054호(2023.11.06),20240104
카드_832,367,현대카드,koreanair,KALT1,대한항공,,,20240104/cardImage_Y/KALT1.png,준법감시심의필 제 230203-001호 (2023.02.03 ~ 2024.02.02) 여신금융협회 심의필 제 2023-C1h-01182호 (2023.02.13),20240104
카드_833,367,현대카드,nol,NOLHC,야놀자ㆍ인터파크(NOL 카드),,,20240104/cardImage_Y/NOLHC.png,준법감시심의필 제 231218-025호 (2023.12.18 ~ 2024.12.17),20240104
카드_834,367,현대카드,,AMFM,American Express,,,20240104/cardImage_Y/AMFM.png,준법,20240104
카드_835,367,현대카드,musinsa,MSSHC,무신사,,,20240104/cardImage_Y/MSSHC.png,준법감시심의필 제 230616-027호 (2023.06.16 ~ 2024.06.15) 여신금융협회 심의필 제 2021-C1a-00786호(2021.01.29),20240104
카드_836,367,현대카드,emart_ed2,EMTE2,이마트,,,20240104/cardImage_Y/EMTE2.png,준법감시심의필 제 230131-005호 (2023.01.31 ~ 2024.01.30) 여신금융협회심의필 제2020-C1h-05272호 (2020.06.18),20240104
카드_837,367,현대카드,smaile_ed3,ESPE3,지마켓(스마일카드),,,20240104/cardImage_Y/ESPE3.png,준법감시심의필 제230809-007호 (2023.08.09~2024.08.08) 여신금융협회 심의필 제2023-C1h-09456호 ( 2023.08.23~2024.08.22 ),20240104
카드_838,367,현대카드,costco,CSTCE2,코스트코,,,20240104/cardImage_Y/CSTCE2.png,준법감시심의필 제?231228-008호?(2023.12.28) 여신금융협회 심의필 제 2023-C1h-13792호 (2023.12.20),20240104
카드_839,367,현대카드,sge2,SGE2,SSG.COM,,,20240104/cardImage_Y/SGE2.png,준법감시심의필 230517-026호 (2023.05.17 ~ 2024.05.16) 여신금융협회 심의필 제 2023-C1h-05341호 (2023.05.17 ~ 2024.05.16),20240104
카드_840,367,현대카드,naver,NVHC,네이버,,,20240104/cardImage_Y/NVHC.png,준법감시심의필 제 231130-030호 (2023.11.30 ~ 2024.11.29) 여신금융협회 심의필 제 2023-C1h-13212호 (2023.12.05 ~ 2024.12.04),20240104
카드_841,367,현대카드,mst,MRASSTDM,미래에셋증권,,,20240104/cardImage_Y/MRASSTDM.png,준법감시심의필 제 230405-035호 (2023.04.05 ~ 2024.04.04) 여신금융협회 심의필 제 2023-C1h-02740호 (2023.03.23 ~ 2024.03.22),20240104
카드_842,367,현대카드,baemin,BMHC,배달의민족,,,20240104/cardImage_Y/BMHC.png,준법감시심의필 제 231020-035호 (2023.10.20 ~ 2024.10.19) 여신금융협회 심의필 제 2021 - C1h - 00227호(2021.01.12),20240104
카드_843,367,현대카드,starbucks,SBHC,스타벅스,,,20240104/cardImage_Y/SBHC.png,준법감시심의필 제 231208-014호 (2023.12.08 ~ 2024.12.07) 여신금융협회 심의필 제 2023-C1h-04446호 (2023.04.28 ~ 2024.04.27),20240104
카드_844,367,현대카드,gscaltax,GCE2,GS칼텍스,,,20240104/cardImage_Y/GCE2.png,준법감시심의필 제 240103-001호(2024.01.03) 여신금융협회심의필 제 2021-C1h-07875호(2021.09.01),20240104
카드_845,367,현대카드,nexon,NXHC,넥슨,,,20240104/cardImage_Y/NXHC.png,준법감시심의필 제 231018-033호 (2023.10.18 ~ 2024.10.17) 여신금융협회 심의필 제 2023 - C1h - 11952호 ( 2023.10.27 ~ 2024.10.26 ),20240104
카드_846,367,현대카드,partnership,MKTE3TP,KT,,,20240104/cardImage_Y/MKTE3TP.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2022-C1h-07082호 (2022.08.24),20240104
카드_847,367,현대카드,partnership,MSKTE3,SKT,,,20240104/cardImage_Y/MSKTE3.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2023 - C1h - 13024호 (2023.11.29 ~ 2024.11.28),20240104
카드_848,367,현대카드,partnership,MLGTE3,LG U+,,,20240104/cardImage_Y/MLGTE3.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2023 - C1h - 13023호 (2023.11.29 ~ 2024.11.28),20240104
카드_849,367,현대카드,partnership,MHMMOE3T,기타,,,20240104/cardImage_Y/MHMMOE3T.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2022 - C1h - 03084호 (2022.04.25),20240104
카드_850,367,현대카드,partnership,MCWYE3,coway-현대카드M Edition3,,,20240104/cardImage_Y/MCWYE3.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회 심의필 제 2021 - C1h - 08885호 ( 2021.10.08 ),20240104
카드_851,367,현대카드,partnership,MLGEE3,LG전자-현대카드M Edition3,,,20240104/cardImage_Y/MLGEE3.png,준법감시심의필 제 230915-002호 (2023.09.15 ~ 2024.09.14) 여신금융협회심의필 제2019-C1a-09303호(2019.10.18),20240104
카드_852,367,현대카드,,MIFC,인플카 현대카드,,,20240104/cardImage_Y/MIFC.png,준법감시심의필 제 230131-005호 (2023.01.31 ~ 2024.01.30) 여신금융협회 심의필 제 2023-C1h-00187호 (2023.01.02 ~ 2024.01.01),20240104
카드_853,367,현대카드,,HDSHHC,현대홈쇼핑,,,20240104/cardImage_Y/HDSHHC.png,준법감시심의필 제 230131-005호 (2023.01.31 ~ 2024.01.30) 여신금융협회 심의필 제 2023-C1h-05228호 (2023.05.15 ~ 2024.05.14),20240104
카드_854,367,현대카드,,YSHC,예스24,,,20240104/cardImage_Y/YSHC.png,준법감시심의필 제 230925-013호 (2023.09.25 ~ 2024.09.24) 여신금융협회 심의필 제 2023-C1h-05229호 (2023.05.16 ~ 2024.05.15),20240104
카드_855,367,현대카드,partnership,MHIMTE3,하이마트,,,20240104/cardImage_Y/MHIMTE3.png,준법감시심의필 제 230222-011호 (2023.02.22 ~ 2024.02.21) 여신금융협회 심의필 제 2021 - C1h - 10650호 (2021.11.25 ~ 2022.11.24),20240104
카드_856,367,현대카드,partnership,MCJE2,The CJ,,,20240104/cardImage_Y/MCJE2.png,준법감시심의필 제231013-014호 (2023.10.13 ~ 2024.10.12),20240104
카드_857,367,현대카드,,LTTDHC,롯데면세점,,,20240104/cardImage_Y/LTTDHC.png,준법감시심의필 제 230131-005호 (2023.01.31 ~ 2024.01.30) 여신금융협회 심의필 제 2022-C1h-05075호 (2022.06.28),20240104
카드_858,367,현대카드,premium,TRSCST,SC제일은행,,,20240104/cardImage_Y/TRSCST.png,준법감시심의필 제 230706-005호 (2023.07.06 ~ 2024.07.05) 여신금융협회 심의필 제 2023-C1h-07590호 (2023.07.12 ~ 2024.07.11),20240104
