대출_고유키,금융회사코드,금융회사명,금융상품코드,금융상품명,기준일자,심의필일자,적재일자
대출_953,558,웰컴저축은행,1275101010,마이샵 파트너 대출,,웰컴저축은행 준법감시인 심의필(공) 제133호 (2023.10.10 ~ 2024.10.09),20240104
대출_954,558,웰컴저축은행,2001000009,주부신용대출,,웰컴저축은행 준법감시인 심의필(공) 제82호 (2023.10.10 ~ 2024.10.09),20240104
대출_955,558,웰컴저축은행,1275101172,최저신용자 특례보증,,웰컴저축은행 준법감시인 심의필(공) 제141호 (2023.04.12 ~ 2024.04.11),20240104
대출_956,558,웰컴저축은행,1285101001,웰컴AUTO할부,,웰컴저축은행 준법감시인 심의필(공) 139호 (2023.10.06 ~ 2024.10.05),20240104
대출_957,558,웰컴저축은행,1277101125,웰컴배달비자동충전대출서비스,,웰컴저축은행 준법감시인 심의필 (공)제142-A호(2023.05.02~2024.05.01),20240104
대출_958,558,웰컴저축은행,1275101200,딜리버리 론,,웰컴저축은행 준법감시인 심의필 (공) 제144호 (2023.11.30~2024.11.29),20240104
대출_959,558,웰컴저축은행,1275101153,인터넷전문은행 연계대출,,웰컴저축은행 준법감시인 심의필(공) 제145호 (2023.12.22 ~ 2024.12.21),20240104
대출_960,572,페퍼저축은행,,페퍼중금리신용대출,,페퍼저축은행 준법감시인 심의필 2023-0807호(2023.09.04 ~ 2024.09.03),20240104
대출_961,572,페퍼저축은행,,페퍼스사업자담보대출,,페퍼저축은행 준법감시인 심의필 2023-1039호(2023.12.04 ~ 2024.12.03),20240104
대출_962,572,페퍼저축은행,,페퍼스신용대출,,페퍼저축은행 준법감시인 심의필 2023-0586호(2023.05.26 ~ 2024.05.24),20240104
대출_963,572,페퍼저축은행,,오토 담보론(직장인),,페퍼저축은행 준법감시인 심의필 2023-0243호(2023.02.14 ~ 2024.02.13),20240104
대출_964,572,페퍼저축은행,,오토 담보론(사업자),,페퍼저축은행 준법감시인 심의필 2023-0244호(2023.02.14 ~ 2024.02.13),20240104
대출_965,572,페퍼저축은행,,사업자주택담보대출Ⅰ,,페퍼저축은행 준법감시인 심의필 2024-0003호(2024.01.02~2025.01.01),20240104
대출_966,572,페퍼저축은행,,페퍼신용대출,,페퍼저축은행 준법감시인 심의필 2023-1033호 (2023.11.28 ~ 2024.11.27),20240104
대출_967,572,페퍼저축은행,,예적금담보대출,,페퍼저축은행 준법감시인 심의필 2023-1092호(2023.12.29~2024.12.28),20240104
대출_968,572,페퍼저축은행,,종합통장대출,,페퍼저축은행 준법감시인 심의필 2023-0748호(2023.08.16 ~ 2024.08.14),20240104
대출_969,572,페퍼저축은행,,사업자주택담보대출Ⅱ,,페퍼저축은행 준법감시인 심의필 2024-0002호(2024.01.02~2025.01.01),20240104
대출_970,572,페퍼저축은행,,GREEN-E 오토론(직장인_선순위),,페퍼저축은행 준법감시인 심의필 2023-0245호(2023.02.14 ~ 2024.02.13),20240104
대출_971,572,페퍼저축은행,,GREEN-E 오토론(사업자_선순위),,페퍼저축은행 준법감시인 심의필 2023-0246호(2023.02.14 ~ 2024.02.13),20240104
대출_972,572,페퍼저축은행,,햇살론,,페퍼저축은행 준법감시인 심의필 2023-1094호 (2023.12.29 ~ 2024.12.28),20240104
대출_973,572,페퍼저축은행,,가계주택담보대출,,페퍼저축은행 준법감시인 심의필 2024-0001호(2024.01.02 ~ 2025.01.01),20240104
대출_974,572,페퍼저축은행,,페퍼스비상금대출,,페퍼저축은행 준법감시인 심의필 제0587호(2023.05.26 ~ 2024.05.24),20240104
대출_975,550,에큐온저축은행,2101991,애큐온 스마트론,,준법감시인심의필 2023-0900-04호 (2023.11.29~2024.11.28),20240104
대출_976,550,에큐온저축은행,2102171,애큐온 다이렉트론,,준법감시인 심의필 제2023-0052-02호 (2023.01.18 ~ 2024.01.17),20240104
대출_977,550,에큐온저축은행,2102271,,,준법감시인심의필 2023-0900-04호 (2023.11.29~2024.11.28),20240104
대출_978,550,에큐온저축은행,0000000,,,준법감시인 심의필 제2023-0808-01호 (2023.10.26 ~ 2024.10.25),20240104
대출_979,550,에큐온저축은행,2401381,아파트담보대출,,준법감시인심의필 2023-0986-01호 (2023.12.28~2024.12.27),20240104
대출_980,550,에큐온저축은행,2204015,예적금담보대출,,준법감시인심의필 2023-0301-07호 (2023.04.24~2024.04.23),20240104
대출_981,580,다올저축은행,,Fi 신용대출,,다올저축은행 준법감시인 심의필 제202311-00022호 (23.11.03~24.11.02),20240104
대출_982,580,다올저축은행,,Fi 사업자대출,,다올저축은행 준법감시인 심의필 제202312-00041호 (23.12.27~24.12.26),20240104
대출_983,580,다올저축은행,,Fi 사잇돌2,,다올저축은행 준법감시인 심의필 제202311-00024호(23.11.03~24.11.02),20240104
대출_984,580,다올저축은행,,Fi 햇살론,,다올저축은행 준법감시인 심의필 202312-00033~00035(23.12.21~24.12.20),20240104
대출_985,580,다올저축은행,,Fi 직장인엣지,,다올저축은행 준법감시인 심의필 제202308-00001호 (23.08.02~24.08.01) 저축은행중앙회 심의필 2023-00910(2023.08.09~2024.08.08),20240104
대출_986,580,다올저축은행,,Fi 직장인대출,,다올저축은행 준법감시인 심의필 제202305-00036호 (23.05.25~24.05.24),20240104
대출_987,580,다올저축은행,,Fi 주부대출,,다올저축은행 준법감시인 심의필 제202312-00042호 (23.12.27~24.12.26),20240104
대출_988,580,다올저축은행,,Fi 비상금대출,,다올저축은행 준법감시인 심의필 제202309-00046호 (23.09.26~24.09.25),20240104
대출_989,580,다올저축은행,,Fi직장인대환,,다올저축은행 준법감시인 심의필 제202305-00037호 (23.05.25~24.05.24)<br>저축은행중앙회 심의필 2023-00598 (2023.05.30 ~ 2024.05.29),20240104
대출_990,580,다올저축은행,,Fi 라이더대출,,다올저축은행 준법감시인 심의필 제202311-00023호 (23.11.03~24.11.02) 저축은행중앙회 심의필 2023-00968(23.08.24~24.08.23),20240104
대출_991,580,다올저축은행,,Fi 주식담보대출,,다올저축은행 준법감시인 심의필 제23-189호 (2023.02.22~2024.02.21),20240104
대출_992,580,다올저축은행,,Fi 스탁론,,다올저축은행 준법감시인 심의필 제23-190호 (2023.02.22~2024.02.21),20240104
대출_993,580,다올저축은행,,부동산담보대출,,다올저축은행 준법감시인 심의필 제202305-00020호 (23.05.19~24.05.18),20240104
대출_994,580,다올저축은행,,예적금담보대출,,다올저축은행 준법감시인 심의필 202309-00007 (23.09.06~24.09.05)저축은행 중앙회 심의필 2023-00147 (23.02.16~24.02.15),20240104
대출_995,580,다올저축은행,,유가증권담보대출,,다올저축은행 준법감시인 심의필 제202305-00019호 (23.05.19~24.05.18),20240104
대출_996,580,다올저축은행,,Fi 주택담보대출,,다올저축은행 준법감시인 심의필 제202309-00025호(23.09.19.~24.09.18.),20240104
대출_997,531,모아저축은행,,직장인 신용(믿을론),2023년 04월,모아저축은행 준법감시인 심의필(공) 제2023-062호(2023.04.03 ~ 2024.04.02),20240104
대출_998,531,모아저축은행,,사업자 신용(믿을론),2023년 04월,모아저축은행 준법감시인 심의필(공) 제2023-063호(2023.04.03 ~ 2024.04.02),20240104
대출_999,531,모아저축은행,,주부 신용(믿을론),2023년 04월,모아저축은행 준법감시인 심의필(공) 제2023-064호(2023.04.03 ~ 2024.04.02),20240104
대출_1000,531,모아저축은행,,사잇돌2,2023년 04월,모아저축은행 준법감시인 심의필(공) 제2022-065호(2023.04.10~2024.04.09),20240104
대출_1001,531,모아저축은행,,햇살론,,모아저축은행 준법감시인 심의필(공) 제2023-099호(2023.09.11~2024.09.10),20240104
대출_1002,531,모아저축은행,,공공임대론,2023년 10월,모아저축은행 준법감시인 심의필(공) 제2022-102호(2023.10.06 ~ 2024.10.05),20240104
대출_1003,531,모아저축은행,,모아저축은행 주택담보대출,,모아저축은행 준법감시인 심의필(공) 제2023-100호(2023.09.02~2024.09.01),20240104
대출_1004,531,모아저축은행,,모아실버사업자대출,,모아저축은행 준법감시인 심의필(공) 제2022-134호(2023.12.05~2024.12.04),20240104
대출_1005,531,모아저축은행,,호산나대출,,모아저축은행 준법감시인 심의필(공) 제2023-133호(2023.12.05~2024.12.04),20240104
대출_1006,531,모아저축은행,,예적금담보대출,,모아저축은행 준법감시인 심의필(공) 제2023-096호(2023.08.29~2024.08.28),20240104
대출_1007,531,모아저축은행,,경락잔금대출,,모아저축은행 준법감시인 심의필(공) 제2023-095호(2023.08.29~2024.08.28),20240104
대출_1008,531,모아저축은행,,주식매입자금대출,,모아저축은행 준법감시인 심의필(공) 제2023-103호(2023.10.11~2024.10.10),20240104
대출_1009,537,상상인저축은행,00202,좋은상상론,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1010,537,상상인저축은행,00203,좋은상상론2,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1011,537,상상인저축은행,00202,직장인 자동대출,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1012,537,상상인저축은행,00480,정부지원대출(출시예정),,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1013,537,상상인저축은행,00207,정부지원대출(출시예정),,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1014,537,상상인저축은행,00210,오토론,,상상인저축은행 준법감시인 심의필 2023-042호(2023.06.14),20240104
대출_1015,537,상상인저축은행,00180,건설기계 담보대출(크레인),,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1016,537,상상인저축은행,00400,아파트담보대출(가계 자금용),,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1017,537,상상인저축은행,00420,부동산담보대출,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1018,537,상상인저축은행,00460,예금담보대출,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1019,537,상상인저축은행,00440,유가증권 담보대출,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1020,537,상상인저축은행,00450,PROJECT FINANCING(PF),,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1021,537,상상인저축은행,00470,스탁론,,상상인저축은행 준법감시인 심의필 2022-040호(2022.07.20),20240104
대출_1022,511,OSB저축은행,,해피홈론,2017.01.02,준법감시인 심의필 53-86호(2023.07.12~2024.07.11),20240104
대출_1023,511,OSB저축은행,,오비즈론,2017.01.02,준법감시인 심의필 53-85호(2023.07.12~2024.07.11),20240104
대출_1024,511,OSB저축은행,,부동산담보대출,2017.01.02,준법감시인 심의필 53-91호(2023.08.03~2024.08.02),20240104
대출_1025,511,OSB저축은행,,임대론,2017.01.02,준법감시인 심의필 53-20호(2023.02.17~2024.02.16),20240104
대출_1026,511,OSB저축은행,,U-보금자리론,2017.01.02,준법감시인 심의필?53-92호(2023.08.03~2024.08.02),20240104
대출_1027,511,OSB저축은행,,예적금담보대출,2017.01.02,준법감시인 심의필 53-107호(2023.08.08~2024.08.07),20240104
대출_1028,511,OSB저축은행,,직장인신용대출(오리치론),2017.01.02,준법감시인 심의필 53-93호(2023.08.03~2024.08.02),20240104
대출_1029,511,OSB저축은행,,소액신용대출(오예스론),2017.01.02,준법감시인 심의필 53-90호(2023.08.01~2024.07.31),20240104
대출_1030,511,OSB저축은행,,플러스홈론,2017.01.02,준법감시인 심의필 53-21호(2023.02.17~2024.02.16),20240104
대출_1031,511,OSB저축은행,,사잇돌2대출,2017.01.02,준법감시인 심의필 53-94호(2023.08.03~2024.08.02),20240104
대출_1032,511,OSB저축은행,,플러스론(추가대출),2017.01.02,준법감시인 심의필 53-95호(2023.08.03~2024.08.02),20240104
대출_1033,545,신한저축은행,52306,부동산담보대출,,준법감시인심의필 2023-10085(2023.11.10),20240104
대출_1034,545,신한저축은행,52307,주택담보대출,,준법감시인심의필 2023-10085(2023.11.10),20240104
대출_1035,545,신한저축은행,52308,사업자담보대출,,준법감시인심의필 2023-10085(2023.11.10),20240104
대출_1036,545,신한저축은행,52329,신한OK스탁론,,준법감시인심의필 2023-10085(2023.11.10),20240104
대출_1037,545,신한저축은행,52350,참신한대출,,준법감시인심의필 2023-01369(2023.10.10),20240104
대출_1038,545,신한저축은행,53000,예적금담보대출,,준법감시인심의필 2023-10085(2023.11.10),20240104
대출_1039,545,신한저축은행,52341,참신한500,,준법감시인심의필 2023-01319 (2023.09.25),20240104
대출_1040,545,신한저축은행,52346,사잇돌2대출,,준법감시인심의필 2023-01319 (2023.09.25),20240104
대출_1041,545,신한저축은행,52351,햇살론/온라인햇살론,,준법감시인심의필 2023-01319 (2023.09.25),20240104
대출_1042,545,신한저축은행,52343,허그론,,준법감시인심의필 2023-01319 (2023.09.25),20240104
대출_1043,545,신한저축은행,52324,참신한사업자론,,준법감시인심의필 2023-01319 (2023.09.25),20240104
대출_1044,545,신한저축은행,52356,최저신용자 특례보증대출,,준법감시인심의필 2023-10006(2023.10.24),20240104
대출_1045,508,케이비저축은행,IL44,KB사잇돌2대출(표준형),,KB저축은행 준법감시인 심의필 제2022-C0005호(22.05.18),20240104
대출_1046,508,케이비저축은행,IL64,kiwi전환대출,,KB저축은행준법감시인 심의필 제2022-C0002호(22.05.18),20240104
대출_1047,508,케이비저축은행,IL61,kiwi비상금대출,,KB저축은행준법감시인 심의필 제2022-C0003호(22.05.18),20240104
대출_1048,508,케이비저축은행,IL63,kiwi신용대출,,KB저축은행 준법감시인 심의필 제2022-C0027호(22.08.09),20240104
대출_1049,508,케이비저축은행,IL65,kiwi마이홈신용대출,,KB저축은행 준법감시인 심의필 제2023-C0002호(2023.01.30),20240104
대출_1050,508,케이비저축은행,IL66,kiwi여성비상금대출,,KB저축은행 준법감시인 심의필 제2023-C0005호(2023.01.30),20240104
대출_1051,508,케이비저축은행,IL06,햇살론(생계자금),,KB저축은행준법감시인 심의필 제2022-C0006호(22.05.18),20240104
대출_1052,508,케이비저축은행,IL26,햇살론(대환자금),,KB저축은행 준법감시인 심의필 제2022-C0008호(22.05.18),20240104
대출_1053,508,케이비저축은행,IL28,햇살론(운영자금),,KB저축은행 준법감시인 심의필 제2022-C0007호(22.05.18),20240104
대출_1054,508,케이비저축은행,IL08,예적금 담보대출,,KB저축은행 준법감시인 심의필 제2022-C0056호(2022.8.23.),20240104
대출_1055,508,케이비저축은행,IL09,할인어음,,KB저축은행 준법감시인 심의필 제2022-C0054호(2022.8.23.),20240104
대출_1056,508,케이비저축은행,IL43,주식담보대출,,KB저축은행 준법감시인 심의필 제2022-C0053호(2022.8.23.),20240104
대출_1057,508,케이비저축은행,IL39,건축자금대출,,KB저축은행 준법감시인 심의필 제2022-C0052호(2022.8.23.),20240104
대출_1058,508,케이비저축은행,IL42,담보부 NPL대출,,KB저축은행 준법감시인 심의필 제2022-C0051호(2022.8.23.),20240104
대출_1059,508,케이비저축은행,IL40,자산유동화(ABL)대출,,KB저축은행 준법감시인 심의필 제2022-C0050호(2022.8.23.),20240104
